grammar_type	nsyl	front	word
verb	3	TRUE	metemél
noun	1	FALSE	kliz
noun	1	TRUE	för
noun	2	FALSE	likuny
noun	2	TRUE	fébüm
noun	3	FALSE	júvuvag
noun	3	TRUE	vevönkrez
verb	1	FALSE	tul
verb	1	TRUE	gel
verb	2	FALSE	gípuz
verb	2	TRUE	zikük
verb	3	FALSE	jópomót
verb	3	TRUE	bütinyént
noun	1	FALSE	nat
noun	1	TRUE	rüg
noun	2	FALSE	luntan
noun	2	TRUE	szebön
noun	3	FALSE	faraskak
noun	3	TRUE	kégüpüg
verb	1	FALSE	tut
verb	1	TRUE	péz
verb	2	FALSE	vúvat
verb	2	TRUE	kűlfüz
verb	3	FALSE	botonyul
verb	3	TRUE	lölegyől
noun	1	FALSE	ton
noun	1	TRUE	főny
noun	2	FALSE	szunuk
noun	2	TRUE	mőfet
noun	3	FALSE	vílarum
noun	3	TRUE	zőgyöngőn
verb	1	FALSE	kor
verb	1	TRUE	döz
verb	2	FALSE	lubíl
verb	2	TRUE	rőrdül
verb	3	FALSE	lájufaz
verb	3	TRUE	rűpülöt
noun	1	FALSE	mil
noun	1	TRUE	szít
noun	2	FALSE	gózgult
noun	2	TRUE	sztükín
noun	3	FALSE	kávugyag
noun	3	TRUE	fölüdíp
verb	1	FALSE	vúl
verb	1	TRUE	bög
verb	2	FALSE	szápil
verb	2	TRUE	dűbel
verb	3	FALSE	kugutykók
verb	3	TRUE	perlösül
noun	1	FALSE	vil
noun	1	TRUE	vél
noun	2	FALSE	szálmíg
noun	2	TRUE	vérzígy
noun	3	FALSE	bófulfog
noun	3	TRUE	kürmelin
verb	1	FALSE	kól
verb	1	TRUE	vöt
verb	2	FALSE	kapun
verb	2	TRUE	tefík
verb	3	FALSE	lótopál
verb	3	TRUE	kélikül
noun	1	FALSE	vum
noun	1	TRUE	töt
noun	2	FALSE	bunib
noun	2	TRUE	legör
noun	3	FALSE	ropoglít
noun	3	TRUE	müszmelün
verb	1	FALSE	did
verb	1	TRUE	kíl
verb	2	FALSE	fósztul
verb	2	TRUE	sébül
verb	3	FALSE	birityák
verb	3	TRUE	pröngeséz
noun	1	FALSE	mut
noun	1	TRUE	pűr
noun	2	FALSE	mátyan
noun	2	TRUE	szömbír
noun	3	FALSE	runaltúk
noun	3	TRUE	szítekül
verb	1	FALSE	kaz
verb	1	TRUE	szet
verb	2	FALSE	tápít
verb	2	TRUE	férög
verb	3	FALSE	soboszít
verb	3	TRUE	sipdümök
noun	1	FALSE	ton
noun	1	TRUE	pim
noun	2	FALSE	míraz
noun	2	TRUE	mőnkrök
noun	3	FALSE	voszonún
noun	3	TRUE	létkírőt
verb	1	FALSE	gok
verb	1	TRUE	dét
verb	2	FALSE	tumag
verb	2	TRUE	gretfül
verb	3	FALSE	szubzsijut
verb	3	TRUE	férelíng
noun	1	FALSE	mór
noun	1	TRUE	gíz
noun	2	FALSE	pogyugy
noun	2	TRUE	püköt
noun	3	FALSE	bítyonvok
noun	3	TRUE	kezekén
verb	1	FALSE	kut
verb	1	TRUE	beg
verb	2	FALSE	szorík
verb	2	TRUE	fügöt
verb	3	FALSE	nabasan
verb	3	TRUE	jepilrül
noun	1	FALSE	bím
noun	1	TRUE	prír
noun	2	FALSE	pálor
noun	2	TRUE	fínmöd
noun	3	FALSE	fárturít
noun	3	TRUE	küzsgeröt
verb	1	FALSE	mak
verb	1	TRUE	szüt
verb	2	FALSE	vuntiz
verb	2	TRUE	pülmök
verb	3	FALSE	kunyanut
verb	3	TRUE	szédörüt
noun	1	FALSE	szony
noun	1	TRUE	ven
noun	2	FALSE	dúzpul
noun	2	TRUE	kőjin
noun	3	FALSE	kólimug
noun	3	TRUE	rütödift
verb	1	FALSE	bíl
verb	1	TRUE	vők
verb	2	FALSE	zotant
verb	2	TRUE	vüzül
verb	3	FALSE	foszisik
verb	3	TRUE	rűrözöt
noun	1	FALSE	kuk
noun	1	TRUE	zsöjt
noun	2	FALSE	zinytav
noun	2	TRUE	lenyert
noun	3	FALSE	míjtíjbad
noun	3	TRUE	güviber
verb	1	FALSE	tant
verb	1	TRUE	gil
verb	2	FALSE	blofal
verb	2	TRUE	kőmet
verb	3	FALSE	száfodoz
verb	3	TRUE	bédöblül
noun	1	FALSE	vil
noun	1	TRUE	kült
noun	2	FALSE	lúvun
noun	2	TRUE	térbíg
noun	3	FALSE	pavojak
noun	3	TRUE	szévüsztöj
verb	1	FALSE	dol
verb	1	TRUE	dert
verb	2	FALSE	szórdult
verb	2	TRUE	mütyíd
verb	3	FALSE	szutarul
verb	3	TRUE	szökesüt
noun	1	FALSE	tón
noun	1	TRUE	kír
noun	2	FALSE	prokug
noun	2	TRUE	tezöz
noun	3	FALSE	sumafór
noun	3	TRUE	mejipít
verb	1	FALSE	tir
verb	1	TRUE	bül
verb	2	FALSE	kórít
verb	2	TRUE	bődül
verb	3	FALSE	lúszujzul
verb	3	TRUE	fövikűl
noun	1	FALSE	szíl
noun	1	TRUE	mík
noun	2	FALSE	válat
noun	2	TRUE	bikel
noun	3	FALSE	krúkamant
noun	3	TRUE	tüdöjtüz
verb	1	FALSE	ril
verb	1	TRUE	bék
verb	2	FALSE	korok
verb	2	TRUE	pütön
verb	3	FALSE	százkubuk
verb	3	TRUE	tűrülez
noun	1	FALSE	vóng
noun	1	TRUE	szet
noun	2	FALSE	dadín
noun	2	TRUE	fütín
noun	3	FALSE	mosaprin
noun	3	TRUE	sőjleven
verb	1	FALSE	skil
verb	1	TRUE	fet
verb	2	FALSE	tódag
verb	2	TRUE	vűfel
verb	3	FALSE	sulakot
verb	3	TRUE	fügötez
noun	1	FALSE	kúv
noun	1	TRUE	lín
noun	2	FALSE	rovín
noun	2	TRUE	pőnyürd
noun	3	FALSE	fúgubír
noun	3	TRUE	bűtrerpők
verb	1	FALSE	bok
verb	1	TRUE	rez
verb	2	FALSE	lákul
verb	2	TRUE	tűkíd
verb	3	FALSE	kadopók
verb	3	TRUE	szőküpűgy
noun	1	FALSE	pún
noun	1	TRUE	ver
noun	2	FALSE	bórkít
noun	2	TRUE	szűgig
noun	3	FALSE	kískotoz
noun	3	TRUE	köfügüt
verb	1	FALSE	káz
verb	1	TRUE	veg
verb	2	FALSE	tóblig
verb	2	TRUE	mőntöl
verb	3	FALSE	vonyukot
verb	3	TRUE	tűmísdel
noun	1	FALSE	rut
noun	1	TRUE	jen
noun	2	FALSE	szángíng
noun	2	TRUE	szőszmír
noun	3	FALSE	kuzlutóg
noun	3	TRUE	verítév
verb	1	FALSE	kít
verb	1	TRUE	vöt
verb	2	FALSE	kórot
verb	2	TRUE	dürzöl
verb	3	FALSE	púkaptut
verb	3	TRUE	kűzömínt
noun	1	FALSE	mág
noun	1	TRUE	nőt
noun	2	FALSE	tuvov
noun	2	TRUE	möszöz
noun	3	FALSE	fatodor
noun	3	TRUE	giröműg
verb	1	FALSE	bot
verb	1	TRUE	szik
verb	2	FALSE	kúvol
verb	2	TRUE	szimiz
verb	3	FALSE	vusztogul
verb	3	TRUE	séditöl
noun	1	FALSE	pír
noun	1	TRUE	mür
noun	2	FALSE	szíbum
noun	2	TRUE	zégíny
noun	3	FALSE	múmunúd
noun	3	TRUE	depüvelt
verb	1	FALSE	szil
verb	1	TRUE	tég
verb	2	FALSE	szarat
verb	2	TRUE	dőgyög
verb	3	FALSE	fubangut
verb	3	TRUE	keziröt
noun	1	FALSE	mog
noun	1	TRUE	mül
noun	2	FALSE	lápoj
noun	2	TRUE	pőrnög
noun	3	FALSE	mígaríny
noun	3	TRUE	tirgürét
verb	1	FALSE	kot
verb	1	TRUE	bet
verb	2	FALSE	pomat
verb	2	TRUE	féndel
verb	3	FALSE	vúbugsal
verb	3	TRUE	fűmevél
noun	1	FALSE	kum
noun	1	TRUE	flök
noun	2	FALSE	daspírt
noun	2	TRUE	vőndet
noun	3	FALSE	bigyomak
noun	3	TRUE	kötlepszeld
verb	1	FALSE	mól
verb	1	TRUE	műl
verb	2	FALSE	morul
verb	2	TRUE	ledül
verb	3	FALSE	fújavot
verb	3	TRUE	dendígyűl
noun	1	FALSE	pil
noun	1	TRUE	kűr
noun	2	FALSE	fílang
noun	2	TRUE	jilsít
noun	3	FALSE	káldizurd
noun	3	TRUE	főktüfel
verb	1	FALSE	tin
verb	1	TRUE	kel
verb	2	FALSE	mozal
verb	2	TRUE	méfek
verb	3	FALSE	fímodak
verb	3	TRUE	vünötir
noun	1	FALSE	póz
noun	1	TRUE	jíz
noun	2	FALSE	zártot
noun	2	TRUE	mütrüg
noun	3	FALSE	júszufur
noun	3	TRUE	vötöben
verb	1	FALSE	fil
verb	1	TRUE	rűl
verb	2	FALSE	kúblug
verb	2	TRUE	vörürt
verb	3	FALSE	bujranyol
verb	3	TRUE	lefünyőr
noun	1	FALSE	szóg
noun	1	TRUE	bülk
noun	2	FALSE	nirgot
noun	2	TRUE	vösnön
noun	3	FALSE	pikarol
noun	3	TRUE	limepsüd
verb	1	FALSE	bat
verb	1	TRUE	tüz
verb	2	FALSE	lúnyag
verb	2	TRUE	kűkíl
verb	3	FALSE	vórguvík
verb	3	TRUE	sövübiz
noun	1	FALSE	fok
noun	1	TRUE	vöny
noun	2	FALSE	fóvíg
noun	2	TRUE	pűszet
noun	3	FALSE	kakidvit
noun	3	TRUE	szöprütöt
verb	1	FALSE	nut
verb	1	TRUE	bil
verb	2	FALSE	karígy
verb	2	TRUE	tűleg
verb	3	FALSE	rúmangil
verb	3	TRUE	pősepég
noun	1	FALSE	sug
noun	1	TRUE	szűg
noun	2	FALSE	kaszad
noun	2	TRUE	sisör
noun	3	FALSE	zsorazjant
noun	3	TRUE	kűtiskít
verb	1	FALSE	mul
verb	1	TRUE	szök
verb	2	FALSE	lúngin
verb	2	TRUE	rőngík
verb	3	FALSE	fákudíl
verb	3	TRUE	rütrörbüg
noun	1	FALSE	kom
noun	1	TRUE	tid
noun	2	FALSE	szárin
noun	2	TRUE	kömüz
noun	3	FALSE	gófavut
noun	3	TRUE	kitüszöt
verb	1	FALSE	mot
verb	1	TRUE	vek
verb	2	FALSE	szudík
verb	2	TRUE	fibít
verb	3	FALSE	mómasolt
verb	3	TRUE	rümíröng
noun	1	FALSE	trul
noun	1	TRUE	vög
noun	2	FALSE	sómar
noun	2	TRUE	füvüm
noun	3	FALSE	kazotort
noun	3	TRUE	tézdevít
verb	1	FALSE	víg
verb	1	TRUE	böl
verb	2	FALSE	rotluk
verb	2	TRUE	püvek
verb	3	FALSE	kúpratuz
verb	3	TRUE	ríszimük
noun	1	FALSE	son
noun	1	TRUE	kűg
noun	2	FALSE	flódír
noun	2	TRUE	gírög
noun	3	FALSE	szíbutag
noun	3	TRUE	zsődüret
verb	1	FALSE	gaz
verb	1	TRUE	let
verb	2	FALSE	bígybol
verb	2	TRUE	szűrek
verb	3	FALSE	frarkovuk
verb	3	TRUE	dégerig
noun	1	FALSE	kogy
noun	1	TRUE	büg
noun	2	FALSE	pígyík
noun	2	TRUE	vüszin
noun	3	FALSE	sászorlont
noun	3	TRUE	kepijőt
verb	1	FALSE	kiz
verb	1	TRUE	fel
verb	2	FALSE	tátuz
verb	2	TRUE	tűküz
verb	3	FALSE	fókagal
verb	3	TRUE	szítelöt
noun	1	FALSE	kulf
noun	1	TRUE	ket
noun	2	FALSE	lóngor
noun	2	TRUE	vömök
noun	3	FALSE	málodog
noun	3	TRUE	kiszerek
verb	1	FALSE	vók
verb	1	TRUE	tül
verb	2	FALSE	szukal
verb	2	TRUE	bükez
verb	3	FALSE	tubukól
verb	3	TRUE	tiregröl
noun	1	FALSE	bog
noun	1	TRUE	kek
noun	2	FALSE	kupugy
noun	2	TRUE	stőmüg
noun	3	FALSE	kórudír
noun	3	TRUE	kírüket
verb	1	FALSE	port
verb	1	TRUE	pet
verb	2	FALSE	szuszol
verb	2	TRUE	vővüg
verb	3	FALSE	kálidil
verb	3	TRUE	ségyölét
noun	1	FALSE	koj
noun	1	TRUE	plők
noun	2	FALSE	szutant
noun	2	TRUE	löbek
noun	3	FALSE	farasór
noun	3	TRUE	rilíbén
verb	1	FALSE	zsak
verb	1	TRUE	süg
verb	2	FALSE	tural
verb	2	TRUE	bűbít
verb	3	FALSE	vápurmól
verb	3	TRUE	kűpibít
noun	1	FALSE	pak
noun	1	TRUE	tür
noun	2	FALSE	tanon
noun	2	TRUE	bötkíl
noun	3	FALSE	mógudut
noun	3	TRUE	vűpínen
verb	1	FALSE	tat
verb	1	TRUE	fét
verb	2	FALSE	rulal
verb	2	TRUE	bűlüz
verb	3	FALSE	rukírnag
verb	3	TRUE	szöjivünt
noun	1	FALSE	rán
noun	1	TRUE	szől
noun	2	FALSE	dószíz
noun	2	TRUE	pöker
noun	3	FALSE	kúvolad
noun	3	TRUE	pűjtüszőn
verb	1	FALSE	kíg
verb	1	TRUE	ket
verb	2	FALSE	szúkug
verb	2	TRUE	bemüz
verb	3	FALSE	pófubaz
verb	3	TRUE	rémelek
noun	1	FALSE	vúd
noun	1	TRUE	zsör
noun	2	FALSE	raszant
noun	2	TRUE	szömöz
noun	3	FALSE	rótomúg
noun	3	TRUE	refigtet
verb	1	FALSE	daz
verb	1	TRUE	mül
verb	2	FALSE	róvík
verb	2	TRUE	tődez
verb	3	FALSE	rurvolúk
verb	3	TRUE	mürerűl
noun	1	FALSE	prúl
noun	1	TRUE	plej
noun	2	FALSE	rapiny
noun	2	TRUE	kebíl
noun	3	FALSE	szutajír
noun	3	TRUE	fepözil
verb	1	FALSE	kak
verb	1	TRUE	tög
verb	2	FALSE	rúfík
verb	2	TRUE	sifid
verb	3	FALSE	szádukrig
verb	3	TRUE	détövék
noun	1	FALSE	vil
noun	1	TRUE	sör
noun	2	FALSE	fazak
noun	2	TRUE	kűrdej
noun	3	FALSE	fórpupók
noun	3	TRUE	sűlöfűz
verb	1	FALSE	mák
verb	1	TRUE	fít
verb	2	FALSE	vátur
verb	2	TRUE	püsök
verb	3	FALSE	nífabáz
verb	3	TRUE	rerjeszél
noun	1	FALSE	blány
noun	1	TRUE	rőr
noun	2	FALSE	dászony
noun	2	TRUE	kütöp
noun	3	FALSE	kumpítúr
noun	3	TRUE	mölükőm
verb	1	FALSE	klurt
verb	1	TRUE	fek
verb	2	FALSE	fokond
verb	2	TRUE	gűlöt
verb	3	FALSE	búkamól
verb	3	TRUE	büpöműn
noun	1	FALSE	don
noun	1	TRUE	kén
noun	2	FALSE	tokuk
noun	2	TRUE	vűsíl
noun	3	FALSE	físmugal
noun	3	TRUE	fürüngőn
verb	1	FALSE	dár
verb	1	TRUE	tüd
verb	2	FALSE	kitok
verb	2	TRUE	békül
verb	3	FALSE	tavíbuk
verb	3	TRUE	likünül
noun	1	FALSE	kilt
noun	1	TRUE	nüg
noun	2	FALSE	fanzut
noun	2	TRUE	tebüg
noun	3	FALSE	málutónt
noun	3	TRUE	lőnüböng
verb	1	FALSE	túr
verb	1	TRUE	jíg
verb	2	FALSE	varol
verb	2	TRUE	püjet
verb	3	FALSE	vóvosár
verb	3	TRUE	sőpkídöl
noun	1	FALSE	trím
noun	1	TRUE	röl
noun	2	FALSE	kuzug
noun	2	TRUE	melkíz
noun	3	FALSE	fíjokíg
noun	3	TRUE	sörírdör
verb	1	FALSE	tul
verb	1	TRUE	kég
verb	2	FALSE	kárik
verb	2	TRUE	tűfüd
verb	3	FALSE	vótobut
verb	3	TRUE	löbünyer
noun	1	FALSE	rún
noun	1	TRUE	göl
noun	2	FALSE	gandaz
noun	2	TRUE	jirdült
noun	3	FALSE	tápolaf
noun	3	TRUE	zőrejböz
verb	1	FALSE	píz
verb	1	TRUE	fít
verb	2	FALSE	kátig
verb	2	TRUE	küpel
verb	3	FALSE	putítuz
verb	3	TRUE	sévüsűz
noun	1	FALSE	súl
noun	1	TRUE	lül
noun	2	FALSE	fodajt
noun	2	TRUE	lőlsönt
noun	3	FALSE	bádusig
noun	3	TRUE	sédívínyv
verb	1	FALSE	tol
verb	1	TRUE	jől
verb	2	FALSE	laszoz
verb	2	TRUE	lögríd
verb	3	FALSE	rakupot
verb	3	TRUE	tétigyőz
noun	1	FALSE	ból
noun	1	TRUE	mült
noun	2	FALSE	mákut
noun	2	TRUE	ködür
noun	3	FALSE	kákímád
noun	3	TRUE	tőgürböl
verb	1	FALSE	pák
verb	1	TRUE	lül
verb	2	FALSE	szószaz
verb	2	TRUE	lümijz
verb	3	FALSE	kundunspad
verb	3	TRUE	grőtögyöt
noun	1	FALSE	nok
noun	1	TRUE	bid
noun	2	FALSE	kírsun
noun	2	TRUE	sökög
noun	3	FALSE	szobumúny
noun	3	TRUE	szűlüvüz
verb	1	FALSE	gíl
verb	1	TRUE	skíg
verb	2	FALSE	fimpol
verb	2	TRUE	gölel
verb	3	FALSE	lótanál
verb	3	TRUE	sédönöt
noun	1	FALSE	míl
noun	1	TRUE	vel
noun	2	FALSE	zúpok
noun	2	TRUE	sűmög
noun	3	FALSE	fásundút
noun	3	TRUE	rögpütöm
verb	1	FALSE	bik
verb	1	TRUE	mik
verb	2	FALSE	búszkul
verb	2	TRUE	bűlkel
verb	3	FALSE	trirugúl
verb	3	TRUE	düküszöl
noun	1	FALSE	sov
noun	1	TRUE	döjz
noun	2	FALSE	dipít
noun	2	TRUE	török
noun	3	FALSE	faldasúny
noun	3	TRUE	köridél
verb	1	FALSE	rát
verb	1	TRUE	tet
verb	2	FALSE	ráfok
verb	2	TRUE	körel
verb	3	FALSE	tószolag
verb	3	TRUE	vitüzek
noun	1	FALSE	zam
noun	1	TRUE	szev
noun	2	FALSE	vúran
noun	2	TRUE	krőper
noun	3	FALSE	lúkukor
noun	3	TRUE	kődüret
verb	1	FALSE	szud
verb	1	TRUE	zet
verb	2	FALSE	bikuz
verb	2	TRUE	kérül
verb	3	FALSE	dazokar
verb	3	TRUE	nőlímül
noun	1	FALSE	kant
noun	1	TRUE	mér
noun	2	FALSE	kálklur
noun	2	TRUE	jöket
noun	3	FALSE	brufípan
noun	3	TRUE	lönekűt
verb	1	FALSE	páz
verb	1	TRUE	bők
verb	2	FALSE	fuput
verb	2	TRUE	fetit
verb	3	FALSE	mukanút
verb	3	TRUE	béjlököt
noun	1	FALSE	szaz
noun	1	TRUE	slér
noun	2	FALSE	bákur
noun	2	TRUE	sékül
noun	3	FALSE	szútofíl
noun	3	TRUE	bölínzvig
verb	1	FALSE	zal
verb	1	TRUE	tür
verb	2	FALSE	kovant
verb	2	TRUE	kérgyit
verb	3	FALSE	simboláng
verb	3	TRUE	jöpkeszel
noun	1	FALSE	tín
noun	1	TRUE	kől
noun	2	FALSE	tószíz
noun	2	TRUE	bőgem
noun	3	FALSE	fáluvúg
noun	3	TRUE	mérükég
verb	1	FALSE	mál
verb	1	TRUE	dez
verb	2	FALSE	túlol
verb	2	TRUE	vűtül
verb	3	FALSE	fámorant
verb	3	TRUE	püsziszél
noun	1	FALSE	bak
noun	1	TRUE	tét
noun	2	FALSE	kúkíd
noun	2	TRUE	pömbüt
noun	3	FALSE	kóríbof
noun	3	TRUE	szülmilid
verb	1	FALSE	kul
verb	1	TRUE	tül
verb	2	FALSE	lozul
verb	2	TRUE	perez
verb	3	FALSE	lánturok
verb	3	TRUE	pömikil
noun	1	FALSE	dan
noun	1	TRUE	rür
noun	2	FALSE	kógag
noun	2	TRUE	pösdüz
noun	3	FALSE	doforuz
noun	3	TRUE	nemegök
verb	1	FALSE	kak
verb	1	TRUE	sül
verb	2	FALSE	lórnul
verb	2	TRUE	kőlel
verb	3	FALSE	tászlolir
verb	3	TRUE	veszöbíng
noun	1	FALSE	núz
noun	1	TRUE	műg
noun	2	FALSE	ramit
noun	2	TRUE	nűvögy
noun	3	FALSE	fágybidúl
noun	3	TRUE	bőrörel
verb	1	FALSE	taz
verb	1	TRUE	pil
verb	2	FALSE	murit
verb	2	TRUE	köröl
verb	3	FALSE	fígakít
verb	3	TRUE	zegyelél
noun	1	FALSE	far
noun	1	TRUE	dér
noun	2	FALSE	zótur
noun	2	TRUE	késöm
noun	3	FALSE	sonungór
noun	3	TRUE	szefönyig
verb	1	FALSE	luk
verb	1	TRUE	pet
verb	2	FALSE	márdiz
verb	2	TRUE	fébüng
verb	3	FALSE	subínyaz
verb	3	TRUE	vétüldők
noun	1	FALSE	vit
noun	1	TRUE	fény
noun	2	FALSE	kodod
noun	2	TRUE	fűfür
noun	3	FALSE	lúlogát
noun	3	TRUE	pőtigéd
verb	1	FALSE	múl
verb	1	TRUE	göt
verb	2	FALSE	sirnul
verb	2	TRUE	lőmüng
verb	3	FALSE	díszivont
verb	3	TRUE	reszügyit
noun	1	FALSE	sóny
noun	1	TRUE	vüg
noun	2	FALSE	jugony
noun	2	TRUE	nílip
noun	3	FALSE	nászopom
noun	3	TRUE	figirőt
verb	1	FALSE	dig
verb	1	TRUE	diz
verb	2	FALSE	tavot
verb	2	TRUE	szűrígy
verb	3	FALSE	pupkífol
verb	3	TRUE	kővüdűt
noun	1	FALSE	szám
noun	1	TRUE	fűp
noun	2	FALSE	dúzor
noun	2	TRUE	sőmüm
noun	3	FALSE	japonád
noun	3	TRUE	türerlep
verb	1	FALSE	pil
verb	1	TRUE	völ
verb	2	FALSE	pósul
verb	2	TRUE	szöbel
verb	3	FALSE	giszapit
verb	3	TRUE	bűkübék
noun	1	FALSE	fár
noun	1	TRUE	ler
noun	2	FALSE	flóvij
noun	2	TRUE	lölült
noun	3	FALSE	sujukát
noun	3	TRUE	skézsözönt
verb	1	FALSE	mál
verb	1	TRUE	köz
verb	2	FALSE	krúvul
verb	2	TRUE	mifük
verb	3	FALSE	szarbagán
verb	3	TRUE	mörmötök
noun	1	FALSE	man
noun	1	TRUE	szöt
noun	2	FALSE	túdrit
noun	2	TRUE	mürmít
noun	3	FALSE	kútyílot
noun	3	TRUE	kümebir
verb	1	FALSE	ful
verb	1	TRUE	rül
verb	2	FALSE	vozol
verb	2	TRUE	műlöz
verb	3	FALSE	múprulgóz
verb	3	TRUE	fölüfűk
noun	1	FALSE	fony
noun	1	TRUE	zűg
noun	2	FALSE	bóztok
noun	2	TRUE	fenín
noun	3	FALSE	komupúnyv
noun	3	TRUE	tüprölögy
verb	1	FALSE	szit
verb	1	TRUE	kűl
verb	2	FALSE	túkogy
verb	2	TRUE	kedel
verb	3	FALSE	klinyompól
verb	3	TRUE	jediríl
noun	1	FALSE	vom
noun	1	TRUE	löjn
noun	2	FALSE	silat
noun	2	TRUE	peböm
noun	3	FALSE	tujtofong
noun	3	TRUE	bílüvel
verb	1	FALSE	nál
verb	1	TRUE	lől
verb	2	FALSE	kófil
verb	2	TRUE	livöd
verb	3	FALSE	tamodál
verb	3	TRUE	zsepdígez
noun	1	FALSE	pár
noun	1	TRUE	rűk
noun	2	FALSE	nadany
noun	2	TRUE	műntiny
noun	3	FALSE	buruzsík
noun	3	TRUE	lősztízüm
verb	1	FALSE	búk
verb	1	TRUE	dük
verb	2	FALSE	szuluz
verb	2	TRUE	büzík
verb	3	FALSE	vasziszal
verb	3	TRUE	szenyöndüp
noun	1	FALSE	kul
noun	1	TRUE	döj
noun	2	FALSE	bibrot
noun	2	TRUE	klíret
noun	3	FALSE	lilogtot
noun	3	TRUE	kűrisztőng
verb	1	FALSE	búl
verb	1	TRUE	szől
verb	2	FALSE	bakol
verb	2	TRUE	dőrük
verb	3	FALSE	dúnylolót
verb	3	TRUE	fimpresek
noun	1	FALSE	vag
noun	1	TRUE	kvem
noun	2	FALSE	zólig
noun	2	TRUE	séktir
noun	3	FALSE	komíról
noun	3	TRUE	kűmírmőz
verb	1	FALSE	tul
verb	1	TRUE	ted
verb	2	FALSE	síszil
verb	2	TRUE	deköt
verb	3	FALSE	banvínul
verb	3	TRUE	bősítöl
noun	1	FALSE	bar
noun	1	TRUE	szélt
noun	2	FALSE	tápkal
noun	2	TRUE	késkiv
noun	3	FALSE	bábromul
noun	3	TRUE	kilsenyét
verb	1	FALSE	rat
verb	1	TRUE	bít
verb	2	FALSE	dogtul
verb	2	TRUE	püfík
verb	3	FALSE	luriszud
verb	3	TRUE	lígyílfít
noun	1	FALSE	fúrv
noun	1	TRUE	möt
noun	2	FALSE	rúdok
noun	2	TRUE	kűszüny
noun	3	FALSE	ruszalak
noun	3	TRUE	tűzögyser
verb	1	FALSE	biz
verb	1	TRUE	beg
verb	2	FALSE	tárzat
verb	2	TRUE	tülük
verb	3	FALSE	kiszojúk
verb	3	TRUE	vűtermüz
noun	1	FALSE	bol
noun	1	TRUE	pek
noun	2	FALSE	kamub
noun	2	TRUE	pödög
noun	3	FALSE	szifulugy
noun	3	TRUE	pöpepűl
verb	1	FALSE	rak
verb	1	TRUE	kök
verb	2	FALSE	kúfird
verb	2	TRUE	semüng
verb	3	FALSE	sábusol
verb	3	TRUE	bűzögöl
noun	1	FALSE	bónt
noun	1	TRUE	szíg
noun	2	FALSE	larun
noun	2	TRUE	fönyik
noun	3	FALSE	natupor
noun	3	TRUE	pekölvőgy
verb	1	FALSE	júr
verb	1	TRUE	szel
verb	2	FALSE	járar
verb	2	TRUE	szérjöl
verb	3	FALSE	tomungal
verb	3	TRUE	pemföved
noun	1	FALSE	jóm
noun	1	TRUE	tül
noun	2	FALSE	sódrul
noun	2	TRUE	délkek
noun	3	FALSE	kóvutíng
noun	3	TRUE	fütefür
verb	1	FALSE	szut
verb	1	TRUE	plív
verb	2	FALSE	lavat
verb	2	TRUE	pőrtöz
verb	3	FALSE	zápluzsát
verb	3	TRUE	kedülűl
noun	1	FALSE	dár
noun	1	TRUE	rök
noun	2	FALSE	másog
noun	2	TRUE	fípín
noun	3	FALSE	farurínk
noun	3	TRUE	szűnölvit
verb	1	FALSE	túz
verb	1	TRUE	füm
verb	2	FALSE	túpat
verb	2	TRUE	bőfíl
verb	3	FALSE	lúmorsak
verb	3	TRUE	bűtyüret
noun	1	FALSE	kúl
noun	1	TRUE	völd
noun	2	FALSE	kúníl
noun	2	TRUE	rövilp
noun	3	FALSE	frapovágy
noun	3	TRUE	vigyepők
verb	1	FALSE	vóp
verb	1	TRUE	bez
verb	2	FALSE	bokant
verb	2	TRUE	rőtön
verb	3	FALSE	fogurog
verb	3	TRUE	mírkülől
noun	1	FALSE	dit
noun	1	TRUE	leny
noun	2	FALSE	fólfík
noun	2	TRUE	bésöl
noun	3	FALSE	tútagtag
noun	3	TRUE	kengyifin
verb	1	FALSE	fól
verb	1	TRUE	möt
verb	2	FALSE	karol
verb	2	TRUE	bivöl
verb	3	FALSE	tisímal
verb	3	TRUE	kőgírgil
noun	1	FALSE	fon
noun	1	TRUE	lőgy
noun	2	FALSE	pótíng
noun	2	TRUE	tipíl
noun	3	FALSE	kulkobuz
noun	3	TRUE	vízövíl
verb	1	FALSE	bál
verb	1	TRUE	stid
verb	2	FALSE	kurmog
verb	2	TRUE	rürjel
verb	3	FALSE	ruszamuz
verb	3	TRUE	tésögöz
noun	1	FALSE	pun
noun	1	TRUE	rílt
noun	2	FALSE	szúszur
noun	2	TRUE	mőkül
noun	3	FALSE	projutap
noun	3	TRUE	bőmetríny
verb	1	FALSE	vul
verb	1	TRUE	kég
verb	2	FALSE	rórong
verb	2	TRUE	fütül
verb	3	FALSE	lórorat
verb	3	TRUE	légeszöz
noun	1	FALSE	kom
noun	1	TRUE	szöm
noun	2	FALSE	káldug
noun	2	TRUE	mősnüny
noun	3	FALSE	vagumar
noun	3	TRUE	vekífüny
verb	1	FALSE	fínd
verb	1	TRUE	pöt
verb	2	FALSE	sámik
verb	2	TRUE	sösüt
verb	3	FALSE	sziszufót
verb	3	TRUE	möpíleg
noun	1	FALSE	sul
noun	1	TRUE	dek
noun	2	FALSE	lurad
noun	2	TRUE	lévüt
noun	3	FALSE	búktotur
noun	3	TRUE	mégtíldpük
verb	1	FALSE	rúl
verb	1	TRUE	szür
