grammar_type	nsyl	front	word	pass_real	pass_nonce
verb	3	TRUE	kétrityöt	TRUE	TRUE
noun	2	FALSE	kásaj	FALSE	TRUE
noun	2	TRUE	bésmöm	TRUE	TRUE
verb	1	TRUE	rüt	FALSE	FALSE
verb	2	FALSE	kárul	FALSE	FALSE
verb	2	TRUE	kepik	FALSE	FALSE
verb	3	FALSE	píszijóg	TRUE	TRUE
verb	3	TRUE	sidenyül	TRUE	TRUE
noun	2	FALSE	tamal	FALSE	FALSE
noun	2	TRUE	kilül	TRUE	FALSE
verb	1	FALSE	múg	FALSE	FALSE
verb	2	FALSE	tilíl	FALSE	FALSE
verb	2	TRUE	péköl	TRUE	FALSE
verb	3	FALSE	pogopúk	TRUE	TRUE
verb	3	TRUE	fűnedrűlt	TRUE	TRUE
noun	2	FALSE	damon	FALSE	TRUE
noun	2	TRUE	fibír	TRUE	FALSE
verb	1	TRUE	kit	FALSE	FALSE
verb	2	FALSE	kúklat	TRUE	FALSE
verb	2	TRUE	szőmök	FALSE	TRUE
verb	3	FALSE	víriszkijt	TRUE	TRUE
verb	3	TRUE	pőbönűt	TRUE	TRUE
noun	2	FALSE	vutím	TRUE	FALSE
noun	2	TRUE	küngen	TRUE	TRUE
verb	1	FALSE	kík	FALSE	FALSE
verb	2	FALSE	tófot	TRUE	FALSE
verb	2	TRUE	tőtür	TRUE	FALSE
verb	3	FALSE	fisírat	TRUE	TRUE
verb	3	TRUE	tentiköl	FALSE	TRUE
noun	2	FALSE	kórdit	TRUE	TRUE
noun	2	TRUE	köszür	TRUE	TRUE
verb	1	FALSE	vák	FALSE	FALSE
verb	1	TRUE	med	FALSE	FALSE
verb	2	FALSE	fólot	TRUE	TRUE
verb	2	TRUE	pedík	TRUE	FALSE
verb	3	FALSE	fívuszolt	TRUE	TRUE
verb	3	TRUE	metemél	TRUE	TRUE
noun	2	FALSE	likuny	TRUE	TRUE
noun	2	TRUE	fébüm	TRUE	FALSE
verb	1	FALSE	tul	FALSE	FALSE
verb	1	TRUE	gel	FALSE	FALSE
verb	2	FALSE	gípuz	TRUE	TRUE
verb	2	TRUE	zikük	TRUE	FALSE
verb	3	FALSE	jópomót	TRUE	TRUE
verb	3	TRUE	bütinyént	TRUE	TRUE
noun	2	FALSE	luntan	TRUE	TRUE
noun	2	TRUE	szebön	TRUE	TRUE
verb	1	FALSE	tut	FALSE	FALSE
verb	1	TRUE	péz	FALSE	FALSE
verb	2	FALSE	vúvat	FALSE	FALSE
verb	2	TRUE	kűlfüz	TRUE	TRUE
verb	3	FALSE	botonyul	TRUE	TRUE
verb	3	TRUE	lölegyől	TRUE	TRUE
noun	2	FALSE	szunuk	TRUE	FALSE
noun	2	TRUE	mőfet	TRUE	FALSE
verb	1	TRUE	döz	FALSE	FALSE
verb	2	FALSE	lubíl	TRUE	FALSE
verb	2	TRUE	rőrdül	TRUE	TRUE
verb	3	FALSE	lájufaz	TRUE	TRUE
verb	3	TRUE	rűpülöt	TRUE	TRUE
noun	2	FALSE	gózgult	TRUE	TRUE
noun	2	TRUE	sztükín	TRUE	TRUE
verb	1	FALSE	vúl	FALSE	FALSE
verb	1	TRUE	bög	FALSE	FALSE
verb	2	FALSE	szápil	TRUE	FALSE
verb	2	TRUE	dűbel	TRUE	FALSE
verb	3	FALSE	kugutykók	TRUE	TRUE
verb	3	TRUE	perlösül	TRUE	TRUE
noun	2	FALSE	szálmíg	TRUE	TRUE
noun	2	TRUE	vérzígy	TRUE	TRUE
verb	1	FALSE	kól	FALSE	FALSE
verb	1	TRUE	vöt	FALSE	FALSE
verb	2	FALSE	kapun	FALSE	FALSE
verb	2	TRUE	tefík	TRUE	FALSE
verb	3	FALSE	lótopál	TRUE	TRUE
verb	3	TRUE	kélikül	TRUE	TRUE
noun	2	FALSE	bunib	TRUE	TRUE
noun	2	TRUE	legör	TRUE	FALSE
verb	1	FALSE	did	FALSE	FALSE
verb	1	TRUE	kíl	FALSE	FALSE
verb	2	FALSE	fósztul	TRUE	TRUE
verb	2	TRUE	sébül	FALSE	FALSE
verb	3	FALSE	birityák	TRUE	TRUE
verb	3	TRUE	pröngeséz	TRUE	TRUE
noun	2	FALSE	mátyan	TRUE	TRUE
noun	2	TRUE	szömbír	TRUE	TRUE
verb	1	FALSE	kaz	FALSE	FALSE
verb	1	TRUE	szet	FALSE	FALSE
verb	2	FALSE	tápít	FALSE	FALSE
verb	2	TRUE	férög	FALSE	FALSE
verb	3	FALSE	soboszít	TRUE	TRUE
verb	3	TRUE	sipdümök	TRUE	TRUE
noun	2	FALSE	míraz	TRUE	FALSE
noun	2	TRUE	mőnkrök	TRUE	TRUE
verb	1	FALSE	gok	FALSE	FALSE
verb	1	TRUE	dét	FALSE	FALSE
verb	2	FALSE	tumag	TRUE	FALSE
verb	2	TRUE	gretfül	TRUE	TRUE
verb	3	FALSE	szubzsijut	TRUE	TRUE
verb	3	TRUE	férelíng	TRUE	TRUE
noun	2	FALSE	pogyugy	TRUE	TRUE
noun	2	TRUE	püköt	TRUE	FALSE
verb	1	FALSE	kut	FALSE	FALSE
verb	1	TRUE	beg	FALSE	FALSE
verb	2	FALSE	szorík	FALSE	FALSE
verb	2	TRUE	fügöt	TRUE	FALSE
verb	3	FALSE	nabasan	TRUE	TRUE
verb	3	TRUE	jepilrül	TRUE	TRUE
noun	2	FALSE	pálor	FALSE	FALSE
noun	2	TRUE	fínmöd	TRUE	TRUE
verb	1	FALSE	mak	FALSE	FALSE
verb	1	TRUE	szüt	FALSE	FALSE
verb	2	FALSE	vuntiz	TRUE	TRUE
verb	2	TRUE	pülmök	TRUE	TRUE
verb	3	FALSE	kunyanut	TRUE	TRUE
verb	3	TRUE	szédörüt	TRUE	TRUE
noun	2	FALSE	dúzpul	TRUE	TRUE
noun	2	TRUE	kőjin	TRUE	TRUE
verb	1	FALSE	bíl	FALSE	FALSE
verb	2	FALSE	zotant	TRUE	TRUE
verb	2	TRUE	vüzül	FALSE	FALSE
verb	3	FALSE	foszisik	TRUE	TRUE
verb	3	TRUE	rűrözöt	TRUE	TRUE
noun	2	FALSE	zinytav	TRUE	TRUE
noun	2	TRUE	lenyert	TRUE	TRUE
verb	1	FALSE	tant	FALSE	FALSE
verb	1	TRUE	gil	FALSE	FALSE
verb	2	FALSE	blofal	TRUE	TRUE
verb	2	TRUE	kőmet	FALSE	FALSE
verb	3	FALSE	száfodoz	TRUE	TRUE
verb	3	TRUE	bédöblül	TRUE	TRUE
noun	2	FALSE	lúvun	TRUE	FALSE
noun	2	TRUE	térbíg	TRUE	TRUE
verb	1	TRUE	dert	FALSE	FALSE
verb	2	FALSE	szórdult	TRUE	TRUE
verb	2	TRUE	mütyíd	TRUE	TRUE
verb	3	FALSE	szutarul	TRUE	TRUE
verb	3	TRUE	szökesüt	TRUE	TRUE
noun	2	FALSE	prokug	TRUE	TRUE
noun	2	TRUE	tezöz	TRUE	FALSE
verb	1	FALSE	tir	FALSE	FALSE
verb	1	TRUE	bül	FALSE	FALSE
verb	2	FALSE	kórít	FALSE	FALSE
verb	3	FALSE	lúszujzul	TRUE	TRUE
verb	3	TRUE	fövikűl	TRUE	TRUE
noun	2	FALSE	válat	FALSE	FALSE
noun	2	TRUE	bikel	TRUE	FALSE
verb	1	FALSE	ril	FALSE	FALSE
verb	1	TRUE	bék	FALSE	FALSE
verb	2	FALSE	korok	FALSE	FALSE
verb	2	TRUE	pütön	TRUE	FALSE
verb	3	FALSE	százkubuk	TRUE	TRUE
verb	3	TRUE	tűrülez	TRUE	TRUE
noun	2	FALSE	dadín	TRUE	TRUE
noun	2	TRUE	fütín	TRUE	FALSE
verb	1	FALSE	skil	FALSE	FALSE
verb	1	TRUE	fet	FALSE	FALSE
verb	2	FALSE	tódag	TRUE	FALSE
verb	2	TRUE	vűfel	TRUE	FALSE
verb	3	FALSE	sulakot	TRUE	TRUE
verb	3	TRUE	fügötez	TRUE	TRUE
noun	2	FALSE	rovín	TRUE	TRUE
noun	2	TRUE	pőnyürd	TRUE	TRUE
verb	1	TRUE	rez	FALSE	FALSE
verb	2	FALSE	lákul	TRUE	FALSE
verb	2	TRUE	tűkíd	TRUE	FALSE
verb	3	FALSE	kadopók	TRUE	FALSE
verb	3	TRUE	szőküpűgy	TRUE	TRUE
noun	2	FALSE	bórkít	TRUE	TRUE
noun	2	TRUE	szűgig	TRUE	TRUE
verb	1	FALSE	káz	FALSE	FALSE
verb	1	TRUE	veg	FALSE	FALSE
verb	2	FALSE	tóblig	TRUE	TRUE
verb	2	TRUE	mőntöl	TRUE	FALSE
verb	3	FALSE	vonyukot	TRUE	TRUE
verb	3	TRUE	tűmísdel	TRUE	TRUE
noun	2	FALSE	szángíng	TRUE	TRUE
noun	2	TRUE	szőszmír	TRUE	TRUE
verb	1	FALSE	kít	FALSE	FALSE
verb	2	FALSE	kórot	FALSE	FALSE
verb	2	TRUE	dürzöl	TRUE	TRUE
verb	3	FALSE	púkaptut	TRUE	TRUE
verb	3	TRUE	kűzömínt	TRUE	TRUE
noun	2	FALSE	tuvov	TRUE	FALSE
noun	2	TRUE	möszöz	TRUE	FALSE
verb	2	FALSE	kúvol	FALSE	FALSE
verb	2	TRUE	szimiz	TRUE	FALSE
verb	3	FALSE	vusztogul	TRUE	TRUE
verb	3	TRUE	séditöl	TRUE	TRUE
noun	2	FALSE	szíbum	TRUE	TRUE
noun	2	TRUE	zégíny	TRUE	TRUE
verb	1	TRUE	tég	FALSE	FALSE
verb	2	FALSE	szarat	FALSE	FALSE
verb	2	TRUE	dőgyög	TRUE	TRUE
verb	3	FALSE	fubangut	TRUE	TRUE
verb	3	TRUE	keziröt	TRUE	TRUE
noun	2	FALSE	lápoj	FALSE	TRUE
noun	2	TRUE	pőrnög	TRUE	FALSE
verb	1	FALSE	kot	FALSE	FALSE
verb	1	TRUE	bet	FALSE	FALSE
verb	2	FALSE	pomat	FALSE	FALSE
verb	2	TRUE	féndel	TRUE	FALSE
verb	3	FALSE	vúbugsal	TRUE	TRUE
verb	3	TRUE	fűmevél	TRUE	TRUE
noun	2	FALSE	daspírt	TRUE	TRUE
noun	2	TRUE	vőndet	TRUE	FALSE
verb	1	TRUE	műl	FALSE	FALSE
verb	2	FALSE	morul	FALSE	FALSE
verb	2	TRUE	ledül	FALSE	FALSE
verb	3	FALSE	fújavot	TRUE	TRUE
verb	3	TRUE	dendígyűl	TRUE	TRUE
noun	2	FALSE	fílang	TRUE	FALSE
noun	2	TRUE	jilsít	TRUE	TRUE
verb	1	FALSE	tin	FALSE	FALSE
verb	2	FALSE	mozal	TRUE	FALSE
verb	2	TRUE	méfek	FALSE	FALSE
verb	3	FALSE	fímodak	TRUE	TRUE
verb	3	TRUE	vünötir	TRUE	TRUE
noun	2	FALSE	zártot	TRUE	TRUE
noun	2	TRUE	mütrüg	TRUE	TRUE
verb	1	FALSE	fil	FALSE	FALSE
verb	1	TRUE	rűl	FALSE	FALSE
verb	2	FALSE	kúblug	TRUE	FALSE
verb	2	TRUE	vörürt	TRUE	TRUE
verb	3	FALSE	bujranyol	TRUE	TRUE
verb	3	TRUE	lefünyőr	TRUE	TRUE
noun	2	FALSE	nirgot	TRUE	FALSE
noun	2	TRUE	vösnön	TRUE	TRUE
verb	1	FALSE	bat	FALSE	FALSE
verb	1	TRUE	tüz	FALSE	FALSE
verb	2	FALSE	lúnyag	TRUE	TRUE
verb	2	TRUE	kűkíl	TRUE	FALSE
verb	3	FALSE	vórguvík	TRUE	TRUE
verb	3	TRUE	sövübiz	TRUE	TRUE
noun	2	FALSE	fóvíg	TRUE	FALSE
noun	2	TRUE	pűszet	TRUE	FALSE
verb	1	FALSE	nut	FALSE	FALSE
verb	1	TRUE	bil	FALSE	FALSE
verb	2	FALSE	karígy	TRUE	TRUE
verb	2	TRUE	tűleg	TRUE	FALSE
verb	3	FALSE	rúmangil	TRUE	TRUE
verb	3	TRUE	pősepég	TRUE	TRUE
noun	2	FALSE	kaszad	FALSE	FALSE
noun	2	TRUE	sisör	TRUE	TRUE
verb	1	FALSE	mul	FALSE	FALSE
verb	1	TRUE	szök	FALSE	FALSE
verb	2	FALSE	lúngin	TRUE	TRUE
verb	2	TRUE	rőngík	TRUE	TRUE
verb	3	FALSE	fákudíl	TRUE	TRUE
verb	3	TRUE	rütrörbüg	TRUE	TRUE
noun	2	FALSE	szárin	FALSE	FALSE
noun	2	TRUE	kömüz	TRUE	FALSE
verb	1	FALSE	mot	FALSE	FALSE
verb	1	TRUE	vek	FALSE	FALSE
verb	2	FALSE	szudík	TRUE	FALSE
verb	2	TRUE	fibít	TRUE	FALSE
verb	3	FALSE	mómasolt	TRUE	TRUE
verb	3	TRUE	rümíröng	TRUE	TRUE
noun	2	FALSE	sómar	FALSE	FALSE
noun	2	TRUE	füvüm	TRUE	FALSE
verb	1	TRUE	böl	FALSE	FALSE
verb	2	FALSE	rotluk	TRUE	TRUE
verb	2	TRUE	püvek	FALSE	FALSE
verb	3	FALSE	kúpratuz	TRUE	TRUE
verb	3	TRUE	ríszimük	TRUE	TRUE
noun	2	FALSE	flódír	TRUE	TRUE
noun	2	TRUE	gírög	FALSE	FALSE
verb	1	TRUE	let	FALSE	FALSE
verb	2	FALSE	bígybol	TRUE	TRUE
verb	2	TRUE	szűrek	FALSE	FALSE
verb	3	FALSE	frarkovuk	TRUE	TRUE
verb	3	TRUE	dégerig	TRUE	TRUE
noun	2	FALSE	pígyík	TRUE	FALSE
noun	2	TRUE	vüszin	TRUE	TRUE
verb	1	FALSE	kiz	FALSE	FALSE
verb	2	FALSE	tátuz	TRUE	FALSE
verb	2	TRUE	tűküz	TRUE	FALSE
verb	3	FALSE	fókagal	TRUE	TRUE
verb	3	TRUE	szítelöt	TRUE	TRUE
noun	2	FALSE	lóngor	TRUE	TRUE
noun	2	TRUE	vömök	FALSE	FALSE
verb	1	FALSE	vók	FALSE	FALSE
verb	1	TRUE	tül	FALSE	FALSE
verb	2	FALSE	szukal	FALSE	FALSE
verb	2	TRUE	bükez	TRUE	FALSE
verb	3	FALSE	tubukól	TRUE	TRUE
verb	3	TRUE	tiregröl	TRUE	TRUE
noun	2	FALSE	kupugy	TRUE	TRUE
noun	2	TRUE	stőmüg	TRUE	TRUE
verb	1	FALSE	port	FALSE	FALSE
verb	1	TRUE	pet	FALSE	FALSE
verb	2	FALSE	szuszol	FALSE	TRUE
verb	2	TRUE	vővüg	TRUE	FALSE
verb	3	FALSE	kálidil	TRUE	TRUE
verb	3	TRUE	ségyölét	TRUE	TRUE
noun	2	FALSE	szutant	TRUE	TRUE
noun	2	TRUE	löbek	TRUE	FALSE
verb	1	FALSE	zsak	FALSE	FALSE
verb	1	TRUE	süg	FALSE	FALSE
verb	2	FALSE	tural	FALSE	FALSE
verb	2	TRUE	bűbít	TRUE	FALSE
verb	3	FALSE	vápurmól	TRUE	TRUE
verb	3	TRUE	kűpibít	TRUE	TRUE
noun	2	FALSE	tanon	FALSE	FALSE
noun	2	TRUE	bötkíl	TRUE	TRUE
verb	1	TRUE	fét	FALSE	FALSE
verb	2	FALSE	rulal	FALSE	FALSE
verb	2	TRUE	bűlüz	TRUE	FALSE
verb	3	FALSE	rukírnag	TRUE	TRUE
verb	3	TRUE	szöjivünt	TRUE	TRUE
noun	2	FALSE	dószíz	TRUE	FALSE
noun	2	TRUE	pöker	FALSE	FALSE
verb	1	FALSE	kíg	FALSE	FALSE
verb	1	TRUE	ket	FALSE	FALSE
verb	2	FALSE	szúkug	TRUE	FALSE
verb	2	TRUE	bemüz	TRUE	FALSE
verb	3	FALSE	pófubaz	TRUE	TRUE
verb	3	TRUE	rémelek	TRUE	TRUE
noun	2	FALSE	raszant	TRUE	FALSE
noun	2	TRUE	szömöz	TRUE	FALSE
verb	1	FALSE	daz	FALSE	FALSE
verb	1	TRUE	mül	FALSE	FALSE
verb	2	FALSE	róvík	TRUE	FALSE
verb	2	TRUE	tődez	TRUE	FALSE
verb	3	FALSE	rurvolúk	TRUE	TRUE
verb	3	TRUE	mürerűl	TRUE	TRUE
noun	2	FALSE	rapiny	TRUE	TRUE
noun	2	TRUE	kebíl	FALSE	FALSE
verb	1	FALSE	kak	FALSE	FALSE
verb	1	TRUE	tög	FALSE	FALSE
verb	2	FALSE	rúfík	TRUE	TRUE
verb	2	TRUE	sifid	TRUE	TRUE
verb	3	FALSE	szádukrig	TRUE	TRUE
verb	3	TRUE	détövék	TRUE	TRUE
noun	2	FALSE	fazak	FALSE	FALSE
noun	2	TRUE	kűrdej	TRUE	TRUE
verb	1	TRUE	fít	FALSE	FALSE
verb	2	FALSE	vátur	TRUE	FALSE
verb	2	TRUE	püsök	FALSE	FALSE
verb	3	FALSE	nífabáz	TRUE	TRUE
verb	3	TRUE	rerjeszél	TRUE	TRUE
noun	2	FALSE	dászony	TRUE	TRUE
noun	2	TRUE	kütöp	TRUE	FALSE
verb	1	FALSE	klurt	TRUE	FALSE
verb	1	TRUE	fek	FALSE	FALSE
verb	2	FALSE	fokond	TRUE	TRUE
verb	2	TRUE	gűlöt	TRUE	FALSE
verb	3	FALSE	búkamól	TRUE	TRUE
verb	3	TRUE	büpöműn	TRUE	TRUE
noun	2	FALSE	tokuk	TRUE	FALSE
noun	2	TRUE	vűsíl	TRUE	TRUE
verb	1	FALSE	dár	FALSE	FALSE
verb	1	TRUE	tüd	FALSE	FALSE
verb	2	FALSE	kitok	FALSE	FALSE
verb	3	FALSE	tavíbuk	TRUE	TRUE
verb	3	TRUE	likünül	TRUE	TRUE
noun	2	FALSE	fanzut	TRUE	TRUE
noun	2	TRUE	tebüg	TRUE	FALSE
verb	2	FALSE	varol	FALSE	FALSE
verb	2	TRUE	püjet	TRUE	FALSE
verb	3	FALSE	vóvosár	TRUE	TRUE
verb	3	TRUE	sőpkídöl	TRUE	TRUE
noun	2	FALSE	kuzug	TRUE	FALSE
noun	2	TRUE	melkíz	TRUE	TRUE
verb	1	TRUE	kég	FALSE	FALSE
verb	2	FALSE	kárik	TRUE	FALSE
verb	2	TRUE	tűfüd	TRUE	TRUE
verb	3	FALSE	vótobut	TRUE	TRUE
verb	3	TRUE	löbünyer	TRUE	TRUE
noun	2	FALSE	gandaz	TRUE	TRUE
noun	2	TRUE	jirdült	TRUE	TRUE
verb	1	FALSE	píz	FALSE	FALSE
verb	2	FALSE	kátig	TRUE	FALSE
verb	2	TRUE	küpel	FALSE	FALSE
verb	3	FALSE	putítuz	TRUE	TRUE
verb	3	TRUE	sévüsűz	TRUE	TRUE
noun	2	FALSE	fodajt	TRUE	TRUE
noun	2	TRUE	lőlsönt	TRUE	TRUE
verb	1	TRUE	jől	FALSE	FALSE
verb	2	FALSE	laszoz	TRUE	FALSE
verb	2	TRUE	lögríd	TRUE	TRUE
verb	3	FALSE	rakupot	TRUE	TRUE
verb	3	TRUE	tétigyőz	TRUE	TRUE
noun	2	FALSE	mákut	TRUE	FALSE
noun	2	TRUE	ködür	TRUE	FALSE
verb	1	FALSE	pák	FALSE	FALSE
verb	1	TRUE	lül	FALSE	FALSE
verb	2	FALSE	szószaz	TRUE	TRUE
verb	2	TRUE	lümijz	TRUE	TRUE
verb	3	FALSE	kundunspad	TRUE	TRUE
verb	3	TRUE	grőtögyöt	TRUE	TRUE
noun	2	FALSE	kírsun	TRUE	TRUE
noun	2	TRUE	sökög	TRUE	FALSE
verb	1	FALSE	gíl	FALSE	FALSE
verb	1	TRUE	skíg	FALSE	FALSE
verb	2	FALSE	fimpol	TRUE	TRUE
verb	2	TRUE	gölel	FALSE	FALSE
verb	3	FALSE	lótanál	FALSE	TRUE
verb	3	TRUE	sédönöt	TRUE	TRUE
noun	2	FALSE	zúpok	TRUE	TRUE
noun	2	TRUE	sűmög	TRUE	TRUE
verb	1	FALSE	bik	FALSE	FALSE
verb	2	FALSE	búszkul	FALSE	TRUE
verb	2	TRUE	bűlkel	TRUE	FALSE
verb	3	FALSE	trirugúl	TRUE	TRUE
verb	3	TRUE	düküszöl	TRUE	TRUE
noun	2	FALSE	dipít	FALSE	FALSE
verb	1	FALSE	rát	FALSE	FALSE
verb	1	TRUE	tet	FALSE	FALSE
verb	2	FALSE	ráfok	TRUE	TRUE
verb	2	TRUE	körel	FALSE	FALSE
verb	3	FALSE	tószolag	TRUE	TRUE
verb	3	TRUE	vitüzek	TRUE	TRUE
noun	2	FALSE	vúran	TRUE	TRUE
noun	2	TRUE	krőper	TRUE	TRUE
verb	1	FALSE	szud	FALSE	FALSE
verb	1	TRUE	zet	FALSE	FALSE
verb	2	FALSE	bikuz	TRUE	FALSE
verb	2	TRUE	kérül	FALSE	FALSE
verb	3	FALSE	dazokar	TRUE	TRUE
verb	3	TRUE	nőlímül	TRUE	TRUE
noun	2	FALSE	kálklur	TRUE	TRUE
noun	2	TRUE	jöket	FALSE	FALSE
verb	1	FALSE	páz	FALSE	FALSE
verb	1	TRUE	bők	FALSE	FALSE
verb	2	FALSE	fuput	TRUE	FALSE
verb	2	TRUE	fetit	FALSE	TRUE
verb	3	FALSE	mukanút	TRUE	TRUE
verb	3	TRUE	béjlököt	TRUE	TRUE
noun	2	FALSE	bákur	TRUE	FALSE
noun	2	TRUE	sékül	FALSE	FALSE
verb	1	FALSE	zal	FALSE	FALSE
verb	1	TRUE	tür	FALSE	FALSE
verb	2	FALSE	kovant	TRUE	FALSE
verb	2	TRUE	kérgyit	TRUE	TRUE
verb	3	FALSE	simboláng	TRUE	TRUE
verb	3	TRUE	jöpkeszel	TRUE	TRUE
noun	2	FALSE	tószíz	TRUE	FALSE
noun	2	TRUE	bőgem	FALSE	FALSE
verb	1	FALSE	mál	FALSE	FALSE
verb	1	TRUE	dez	FALSE	FALSE
verb	2	FALSE	túlol	FALSE	FALSE
verb	2	TRUE	vűtül	FALSE	FALSE
verb	3	FALSE	fámorant	TRUE	TRUE
verb	3	TRUE	püsziszél	TRUE	TRUE
noun	2	FALSE	kúkíd	TRUE	TRUE
noun	2	TRUE	pömbüt	TRUE	FALSE
verb	1	FALSE	kul	FALSE	FALSE
verb	2	FALSE	lozul	FALSE	TRUE
verb	2	TRUE	perez	FALSE	FALSE
verb	3	FALSE	lánturok	TRUE	TRUE
verb	3	TRUE	pömikil	TRUE	TRUE
noun	2	FALSE	kógag	TRUE	FALSE
noun	2	TRUE	pösdüz	TRUE	TRUE
verb	2	FALSE	lórnul	TRUE	TRUE
verb	2	TRUE	kőlel	TRUE	FALSE
verb	3	FALSE	tászlolir	TRUE	TRUE
verb	3	TRUE	veszöbíng	TRUE	TRUE
noun	2	FALSE	ramit	TRUE	FALSE
noun	2	TRUE	nűvögy	TRUE	TRUE
verb	1	FALSE	taz	FALSE	FALSE
verb	1	TRUE	pil	FALSE	FALSE
verb	2	FALSE	murit	FALSE	FALSE
verb	2	TRUE	köröl	FALSE	FALSE
verb	3	FALSE	fígakít	TRUE	TRUE
verb	3	TRUE	zegyelél	TRUE	TRUE
noun	2	FALSE	zótur	TRUE	FALSE
noun	2	TRUE	késöm	TRUE	FALSE
verb	2	FALSE	márdiz	TRUE	TRUE
verb	2	TRUE	fébüng	TRUE	TRUE
verb	3	FALSE	subínyaz	TRUE	TRUE
verb	3	TRUE	vétüldők	TRUE	TRUE
noun	2	FALSE	kodod	TRUE	FALSE
noun	2	TRUE	fűfür	TRUE	TRUE
verb	1	FALSE	múl	FALSE	FALSE
verb	1	TRUE	göt	FALSE	FALSE
verb	2	FALSE	sirnul	TRUE	TRUE
verb	2	TRUE	lőmüng	TRUE	TRUE
verb	3	FALSE	díszivont	TRUE	TRUE
verb	3	TRUE	reszügyit	TRUE	TRUE
noun	2	FALSE	jugony	TRUE	TRUE
noun	2	TRUE	nílip	TRUE	FALSE
verb	1	FALSE	dig	FALSE	FALSE
verb	2	FALSE	tavot	FALSE	FALSE
verb	2	TRUE	szűrígy	TRUE	TRUE
verb	3	FALSE	pupkífol	TRUE	TRUE
verb	3	TRUE	kővüdűt	TRUE	TRUE
noun	2	FALSE	dúzor	TRUE	FALSE
noun	2	TRUE	sőmüm	TRUE	FALSE
verb	1	FALSE	pil	FALSE	FALSE
verb	2	FALSE	pósul	TRUE	FALSE
verb	2	TRUE	szöbel	FALSE	FALSE
verb	3	FALSE	giszapit	TRUE	TRUE
verb	3	TRUE	bűkübék	TRUE	TRUE
noun	2	FALSE	flóvij	TRUE	TRUE
noun	2	TRUE	lölült	TRUE	TRUE
verb	2	FALSE	krúvul	TRUE	TRUE
verb	2	TRUE	mifük	TRUE	TRUE
verb	3	FALSE	szarbagán	TRUE	TRUE
verb	3	TRUE	mörmötök	TRUE	TRUE
noun	2	FALSE	túdrit	TRUE	FALSE
noun	2	TRUE	mürmít	TRUE	TRUE
verb	1	FALSE	ful	FALSE	FALSE
verb	1	TRUE	rül	FALSE	FALSE
verb	2	FALSE	vozol	FALSE	FALSE
verb	2	TRUE	műlöz	TRUE	FALSE
verb	3	FALSE	múprulgóz	TRUE	TRUE
verb	3	TRUE	fölüfűk	TRUE	TRUE
noun	2	FALSE	bóztok	TRUE	FALSE
noun	2	TRUE	fenín	FALSE	TRUE
verb	1	FALSE	szit	FALSE	FALSE
verb	1	TRUE	kűl	FALSE	FALSE
verb	2	FALSE	túkogy	TRUE	TRUE
verb	2	TRUE	kedel	FALSE	FALSE
verb	3	FALSE	klinyompól	TRUE	TRUE
verb	3	TRUE	jediríl	TRUE	TRUE
noun	2	FALSE	silat	FALSE	FALSE
noun	2	TRUE	peböm	TRUE	TRUE
verb	1	TRUE	lől	FALSE	FALSE
verb	2	FALSE	kófil	FALSE	FALSE
verb	2	TRUE	livöd	FALSE	FALSE
verb	3	FALSE	tamodál	TRUE	TRUE
verb	3	TRUE	zsepdígez	TRUE	TRUE
noun	2	FALSE	nadany	TRUE	TRUE
noun	2	TRUE	műntiny	TRUE	TRUE
verb	1	FALSE	búk	FALSE	FALSE
verb	2	FALSE	szuluz	TRUE	FALSE
verb	2	TRUE	büzík	TRUE	TRUE
verb	3	FALSE	vasziszal	TRUE	TRUE
verb	3	TRUE	szenyöndüp	TRUE	TRUE
noun	2	FALSE	bibrot	TRUE	TRUE
noun	2	TRUE	klíret	TRUE	TRUE
verb	1	FALSE	búl	FALSE	FALSE
verb	2	FALSE	bakol	FALSE	FALSE
verb	2	TRUE	dőrük	TRUE	FALSE
verb	3	FALSE	dúnylolót	TRUE	TRUE
verb	3	TRUE	fimpresek	TRUE	TRUE
noun	2	FALSE	zólig	TRUE	TRUE
noun	2	TRUE	séktir	TRUE	TRUE
verb	1	TRUE	ted	FALSE	FALSE
verb	2	FALSE	síszil	TRUE	FALSE
verb	2	TRUE	deköt	TRUE	FALSE
verb	3	FALSE	banvínul	TRUE	TRUE
verb	3	TRUE	bősítöl	TRUE	TRUE
noun	2	FALSE	tápkal	TRUE	FALSE
noun	2	TRUE	késkiv	TRUE	TRUE
verb	1	FALSE	rat	FALSE	FALSE
verb	1	TRUE	bít	FALSE	FALSE
verb	2	FALSE	dogtul	TRUE	FALSE
verb	2	TRUE	püfík	TRUE	TRUE
verb	3	FALSE	luriszud	TRUE	TRUE
verb	3	TRUE	lígyílfít	TRUE	TRUE
noun	2	FALSE	rúdok	TRUE	FALSE
noun	2	TRUE	kűszüny	TRUE	TRUE
verb	2	FALSE	tárzat	FALSE	FALSE
verb	2	TRUE	tülük	FALSE	FALSE
verb	3	FALSE	kiszojúk	TRUE	TRUE
verb	3	TRUE	vűtermüz	TRUE	TRUE
noun	2	FALSE	kamub	FALSE	FALSE
noun	2	TRUE	pödög	FALSE	TRUE
verb	1	TRUE	kök	FALSE	FALSE
verb	2	FALSE	kúfird	TRUE	TRUE
verb	2	TRUE	semüng	TRUE	FALSE
verb	3	FALSE	sábusol	TRUE	TRUE
verb	3	TRUE	bűzögöl	TRUE	TRUE
